Objective,Model,Strategy,Horizon Months,Return Column,Target Column,Diagnostic Type,Portfolio Diagnostic Caveat,Observation Months,Mean Selected Horizon Return,Median Selected Horizon Return,Mean Universe Horizon Return,Mean Active Horizon Return,Median Active Horizon Return,Selected Horizon Return Volatility,Active Horizon Return Volatility,Selected Horizon Sharpe Proxy,Active Horizon Sharpe Proxy,Mean Selected Target Rate,Mean Monthly Turnover,Max Monthly Turnover,Mean Holdings,Compounds Overlapping Returns
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct] Calibration Base,benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct] Calibration Base,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.0023120544542124316,0.004220855165258571,-0.0032345899137343663,0.005546644367946798,0.005006699524226613,0.027234737976767478,0.02968364205105644,0.2940799935712965,0.6472972447434361,0.4888888888888889,0.6711111111111111,1.3333333333333333,3.0,False
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-0.00026292389448742486,-0.0022322914435332804,-0.0032345899137343663,0.0029716660192469417,0.0067497439172517545,0.023515153159704573,0.02923257689961108,-0.03873226261238774,0.35214661684718834,0.49333333333333335,0.20888888888888885,1.0,3.0,False
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibration Base,benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibration Base,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-0.0021864158338617875,-0.005750016282518811,-0.0032345899137343663,0.0010481740798725784,0.003068040571067238,0.029253239836396425,0.021042750179088653,-0.25891035194057266,0.17255261275878456,0.42222222222222217,1.0355555555555556,2.0,3.0,False
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibrated,benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibrated,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-0.0021864158338617875,-0.005750016282518811,-0.0032345899137343663,0.0010481740798725784,0.003068040571067238,0.029253239836396425,0.021042750179088653,-0.25891035194057266,0.17255261275878456,0.42222222222222217,1.0355555555555556,2.0,3.0,False
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-0.0027485201192546144,-0.004564040469604236,-0.0032345899137343663,0.00048606979447975114,0.0005805238869258393,0.031503069778235006,0.026172670659560537,-0.3022293716571883,0.06433409803794378,0.43111111111111117,1.0622222222222222,2.0,3.0,False
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibration Base,benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibration Base,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-0.003406007142837481,-0.004564040469604236,-0.0032345899137343663,-0.00017141722910311443,-0.0037334253720485155,0.03680180955757231,0.025790627547095827,-0.32060257325706265,-0.023024127625983385,0.43555555555555564,0.928888888888889,2.0,3.0,False
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibrated,benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibrated,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-0.003406007142837481,-0.004564040469604236,-0.0032345899137343663,-0.00017141722910311443,-0.0037334253720485155,0.03680180955757231,0.025790627547095827,-0.32060257325706265,-0.023024127625983385,0.43555555555555564,0.928888888888889,2.0,3.0,False
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched],benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched],1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-0.004147061129939859,-0.0046135204373440875,-0.0032345899137343663,-0.0009124712162054915,0.0008865791942459286,0.0269145878115593,0.023446206963380206,-0.5337566846232664,-0.13481468532462587,0.41777777777777786,0.9111111111111111,1.9999999999999998,3.0,False
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][TabPFN direct],top_k_next_3m | ObjectiveSpecific[top_k_next_3m][TabPFN direct],3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.04684098693386729,0.054369228593718066,0.032784307292661886,0.014056679641205395,0.0098364500449485,0.08118737720364967,0.03569399746925501,1.1538982671252402,0.78762148472236,0.4292237442922375,0.2237442922374429,1.0,3.0,False
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][TabPFN direct] Calibration Base,top_k_next_3m | ObjectiveSpecific[top_k_next_3m][TabPFN direct] Calibration Base,3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.04260865721267606,0.044725015685457205,0.032784307292661886,0.00982434992001417,0.0009359584854540387,0.08632759761292805,0.0452235851502986,0.9871387225142744,0.43447903952609573,0.36529680365296807,0.32420091324200917,1.3333333333333333,3.0,False
